MLCAPE,MLLCL,d2m,SHR6,signed SRH1
1.0,0.0352826433497075,0.36413338118644495,-0.06235284812964594,-0.010352963663899229
0.03528264334970751,1.0,-0.4210989518379943,-0.2442555663701891,-0.584291080604021
0.36413338118644495,-0.42109895183799423,0.9999999999999999,-0.10936689245724457,0.3371901082924564
-0.06235284812964594,-0.2442555663701891,-0.10936689245724455,0.9999999999999999,0.559914189515716
-0.010352963663899229,-0.5842910806040209,0.3371901082924564,0.5599141895157159,1.0
